City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Zhigansk,RU,2022-09-03 01:08:24,66.7697,123.3711,42.26,85,100,11.23
592,Caravelas,BR,2022-09-03 01:08:24,-17.7125,-39.2481,68.04,76,12,5.5
593,Carutapera,BR,2022-09-03 01:08:24,-1.195,-46.02,77.7,84,2,7.11
594,Hunterville,NZ,2022-09-03 01:08:25,-39.9333,175.5667,55.54,86,100,14.07
595,Kapuskasing,CA,2022-09-03 01:08:25,49.4169,-82.4331,75.29,73,100,10.36
596,Saint Anthony,US,2022-09-03 01:08:25,45.0205,-93.218,82.81,62,0,18.41
597,Campoverde,PE,2022-09-03 01:08:26,-8.4753,-74.8058,82.09,45,70,1.12
598,Berwick,US,2022-09-03 01:08:26,41.0545,-76.2333,70.72,78,100,3.62
599,Oliveira Dos Brejinhos,BR,2022-09-03 01:08:27,-12.3169,-42.8961,69.8,63,0,5.66
600,Erdenet,MN,2022-09-03 01:08:27,49.0333,104.0833,56.7,57,30,4.85
601,Ahome,MX,2022-09-03 01:06:32,25.9167,-109.1833,82.35,80,100,3.8
602,Taldan,RU,2022-09-03 01:08:28,53.6667,124.8,58.75,71,91,5.73
603,Seymchan,RU,2022-09-03 01:08:28,62.8833,152.4333,62.64,40,100,4.54
604,Hervey Bay,AU,2022-09-03 01:08:28,-25.2986,152.8535,65.1,86,100,11.65
605,Hailar,CN,2022-09-03 01:08:29,49.2,119.7,70.25,36,99,5.26
606,Bazaliya,UA,2022-09-03 01:08:29,49.7127,26.4733,51.03,95,100,6.46
607,Baker City,US,2022-09-03 01:08:18,44.7749,-117.8344,94.59,11,0,13.8
608,Tamandare,BR,2022-09-03 01:09:30,-8.7597,-35.1047,73.69,81,0,9.66
609,Bunbury,AU,2022-09-03 01:09:30,-33.3333,115.6333,53.49,83,100,19.48
610,Lixourion,GR,2022-09-03 01:09:31,38.2019,20.4314,76.46,74,55,15.28
611,Genhe,CN,2022-09-03 01:09:31,50.7833,121.5167,70.32,36,13,3.04
612,Camacha,PT,2022-09-03 01:09:31,33.0833,-16.3333,67.42,88,40,5.75
613,Hashtrud,IR,2022-09-03 01:09:32,37.4779,47.0508,64.72,30,0,3.06
614,Bone,DE,2022-09-03 01:09:32,51.9669,12.1396,58.82,66,0,9.17
615,Kinshasa,CD,2022-09-03 01:09:33,-4.3246,15.3215,76.01,71,95,1.79
616,Xining,CN,2022-09-03 01:09:33,36.6167,101.7667,49.48,82,100,2.19
617,Kolchugino,RU,2022-09-03 01:09:33,56.3,39.3833,39.22,98,41,7.16
618,Chekmagush,RU,2022-09-03 01:09:34,55.1319,54.6556,44.71,69,0,7.05
619,Razole,IN,2022-09-03 01:09:34,16.4833,81.8333,79.41,88,18,0.38
620,Necochea,AR,2022-09-03 01:09:35,-38.5473,-58.7368,41.58,75,0,3.76
621,Innisfail,AU,2022-09-03 01:09:35,-17.5333,146.0333,77.65,80,67,6.02
622,Bocaiuva,BR,2022-09-03 01:09:35,-17.1078,-43.815,63.88,47,0,4.41
623,Yaan,NG,2022-09-03 01:09:36,7.3833,8.5667,67.95,96,83,2.1
624,Weligama,LK,2022-09-03 01:09:36,5.9667,80.4167,75.83,91,96,8.34
625,Kokopo,PG,2022-09-03 01:09:36,-4.352,152.2633,84.94,62,9,5.26
626,Kathu,TH,2022-09-03 01:09:37,7.9178,98.3332,83.7,99,100,12.8
627,Wilmington,US,2022-09-03 01:07:45,34.2257,-77.9447,79.86,79,20,0.0
628,Ambovombe,MG,2022-09-03 01:07:20,-25.1667,46.0833,59.43,84,0,4.97
629,Ginir,ET,2022-09-03 01:09:37,7.1333,40.7,58.33,73,88,9.26
630,Balaipungut,ID,2022-09-03 01:09:38,1.05,101.2833,75.76,92,100,2.39
631,Sumbe,AO,2022-09-03 01:09:38,-11.2061,13.8437,69.8,93,100,6.67
632,Karanja,IN,2022-09-03 01:06:13,20.4833,77.4833,76.44,87,16,6.69
633,Fez,MA,2022-09-03 01:09:39,34.0372,-4.9998,71.85,64,75,5.75
634,Hami,CN,2022-09-03 01:09:39,42.8,93.45,75.36,17,7,0.78
635,Masalli,KR,2022-09-03 01:09:40,34.7959,126.6553,72.7,87,100,11.83
636,Cartagena,CO,2022-09-03 01:09:40,10.3997,-75.5144,82.02,83,20,5.75
637,Praia Da Vitoria,PT,2022-09-03 01:09:40,38.7333,-27.0667,70.75,85,55,7.49
638,Truro,GB,2022-09-03 01:09:41,50.2653,-5.0544,61.88,88,100,4.61
639,Hede,CN,2022-09-03 01:09:41,33.7681,120.2517,78.49,68,4,15.68
640,Panzos,GT,2022-09-03 01:09:42,15.4,-89.6667,75.16,99,100,0.98
641,Sisimiut,GL,2022-09-03 01:09:42,66.9395,-53.6735,49.37,87,100,32.08
642,Araouane,ML,2022-09-03 01:09:42,18.9048,-3.5265,91.69,33,0,8.88
643,Chiang Rai,TH,2022-09-03 01:09:43,19.9167,99.9167,83.98,89,100,0.92
644,Kahama,TZ,2022-09-03 01:09:43,-3.8333,32.6,67.68,52,31,6.08
645,Maceio,BR,2022-09-03 01:09:43,-9.6658,-35.7353,72.84,94,75,4.61
646,Murbad,IN,2022-09-03 01:09:44,19.25,73.4,77.86,92,0,1.32
647,Monastyrshchina,RU,2022-09-03 01:09:44,54.3496,31.838,40.1,80,68,4.56
648,Mackenzie,CA,2022-09-03 01:08:06,55.2999,-123.1698,76.5,42,100,6.22
649,High Level,CA,2022-09-03 01:09:45,58.5169,-117.136,75.67,29,35,7.67
650,Nianzishan,CN,2022-09-03 01:09:45,47.5167,122.8833,77.49,33,63,5.01
651,Cuiluan,CN,2022-09-03 01:09:45,47.72,128.648,69.76,54,100,5.59
652,Bacolod,PH,2022-09-03 01:06:37,10.6667,122.95,83.37,81,100,11.41
653,Shelburne,CA,2022-09-03 01:10:46,44.0787,-80.2041,69.76,59,100,9.04
654,Pitiquito,MX,2022-09-03 01:10:47,30.7,-112.0833,90.45,47,37,4.72
655,Tabuk,PH,2022-09-03 01:10:47,17.4189,121.4443,76.3,90,100,2.71
656,Veseloyarsk,RU,2022-09-03 01:10:47,51.2836,81.1056,56.89,84,84,5.97
657,Hobyo,SO,2022-09-03 01:10:48,5.3505,48.5268,75.45,78,100,24.61
658,Kondinskoye,RU,2022-09-03 01:10:48,59.6481,67.41,56.61,97,100,7.09
659,Ajdabiya,LY,2022-09-03 01:10:48,30.7554,20.2263,77.38,77,0,8.46
660,Dongobesh,TZ,2022-09-03 01:10:49,-4.0667,35.3833,49.35,90,75,5.64
661,Kizukuri,JP,2022-09-03 01:10:49,40.8061,140.3861,73.94,75,100,3.76
662,San Juan,AR,2022-09-03 01:06:22,-31.5375,-68.5364,56.97,28,0,2.77
663,Sakaiminato,JP,2022-09-03 01:10:50,35.55,133.2333,76.84,83,100,14.45
664,Klerksdorp,ZA,2022-09-03 01:10:50,-26.8521,26.6667,53.89,38,0,4.94
665,Aleksandrov Gay,RU,2022-09-03 01:10:51,50.147,48.5704,57.06,37,0,8.81
666,Yar-Sale,RU,2022-09-03 01:10:51,66.8333,70.8333,45.14,78,100,20.78
667,Toppenish,US,2022-09-03 01:10:51,46.3774,-120.3087,99.72,9,0,7.54
668,Ternate,ID,2022-09-03 01:10:52,0.8,127.4,82.71,74,95,1.39
669,Plainview,US,2022-09-03 01:10:52,40.7765,-73.4673,72.52,71,0,3.44
670,Enniscorthy,IE,2022-09-03 01:10:53,52.5008,-6.5578,59.49,93,100,11.81
671,Catumbela,AO,2022-09-03 01:10:53,-12.4314,13.5472,69.69,87,99,3.4
672,Ketchikan,US,2022-09-03 01:10:15,55.3422,-131.6461,63.07,72,100,12.66
673,Sao Filipe,CV,2022-09-03 01:10:54,14.8961,-24.4956,78.84,86,23,12.17
674,Ust-Nera,RU,2022-09-03 01:10:54,64.5667,143.2,49.05,52,39,5.03
675,Jonkoping,SE,2022-09-03 01:10:54,57.7814,14.1562,47.91,93,75,4.61
676,Selizharovo,RU,2022-09-03 01:10:55,56.8519,33.4487,37.87,98,29,5.41
677,Sarkand,KZ,2022-09-03 01:10:55,45.41,79.9186,68.38,27,0,4.68
678,Ingraj Bazar,IN,2022-09-03 01:10:55,25.0,88.15,80.58,87,100,5.17
679,Homer,US,2022-09-03 01:10:56,59.6425,-151.5483,60.04,71,100,5.99
680,Am Timan,TD,2022-09-03 01:10:56,11.0297,20.2827,67.91,93,100,6.51
681,Tura,IN,2022-09-03 01:10:57,25.5198,90.2201,74.21,95,71,6.76
682,Kulhudhuffushi,MV,2022-09-03 01:10:57,6.6221,73.07,80.22,81,25,18.12
683,Yarmouth,US,2022-09-03 01:10:27,41.7057,-70.2286,62.96,81,0,0.0
684,Ahipara,NZ,2022-09-03 01:10:57,-35.1667,173.1667,60.87,65,100,10.85
685,Mackay,AU,2022-09-03 01:10:58,-21.15,149.2,68.68,71,70,10.71
686,Bardiyah,LY,2022-09-03 01:10:58,31.7561,25.0865,77.22,77,0,5.35
687,Batagay-Alyta,RU,2022-09-03 01:10:59,67.8006,130.4114,33.75,92,100,12.73
688,Chapais,CA,2022-09-03 01:08:15,49.7834,-74.8492,67.64,68,66,14.9
689,Guiratinga,BR,2022-09-03 01:10:59,-16.3494,-53.7583,75.88,26,5,4.72
690,Ossora,RU,2022-09-03 01:07:41,59.2353,163.0719,62.02,71,15,2.93
691,Omsukchan,RU,2022-09-03 01:11:00,62.5333,155.8,58.48,51,100,9.1
692,Stromness,GB,2022-09-03 01:11:00,58.965,-3.296,57.16,91,100,15.99
693,Uruguaiana,BR,2022-09-03 01:11:01,-29.7547,-57.0883,53.53,87,0,9.22
694,Hamilton,US,2022-09-03 01:11:01,39.1834,-84.5333,80.42,75,100,5.75
695,Senador Pompeu,BR,2022-09-03 01:11:01,-5.5881,-39.3717,77.14,55,0,8.25
696,Lyuban,BY,2022-09-03 01:11:02,52.7985,28.0048,43.52,66,100,4.92
697,Sao Jose Da Coroa Grande,BR,2022-09-03 01:11:02,-8.8978,-35.1478,74.17,78,0,10.29
698,Havelock,US,2022-09-03 01:11:02,34.8791,-76.9013,82.38,87,100,5.79
699,Jacmel,HT,2022-09-03 01:11:03,18.2342,-72.5347,76.84,81,48,3.09
700,Petrinja,HR,2022-09-03 01:12:03,45.4375,16.29,59.13,91,2,2.01
701,Taonan,CN,2022-09-03 01:12:04,45.3333,122.7833,71.08,49,20,12.15
702,Gallup,US,2022-09-03 01:12:04,35.5281,-108.7426,88.56,32,75,12.66
703,Doha,QA,2022-09-03 01:12:05,25.2867,51.5333,89.58,66,0,4.61
704,Kongolo,CD,2022-09-03 01:12:05,-5.3833,27.0,69.96,87,80,4.63
705,Kamsack,CA,2022-09-03 01:12:05,51.5667,-101.9009,64.67,41,0,3.31
706,Calinesti,RO,2022-09-03 01:12:06,44.8167,25.05,60.49,85,100,9.44
707,Pirgos,GR,2022-09-03 01:12:06,35.1167,25.7178,76.62,72,0,1.28
708,Phetchabun,TH,2022-09-03 01:12:07,16.25,101.0833,79.84,86,100,0.49
709,San Luis,AR,2022-09-03 01:07:31,-33.295,-66.3356,50.99,18,0,10.78
710,Riviere-Au-Renard,CA,2022-09-03 01:12:07,48.9957,-64.3971,48.49,57,4,6.4
711,Belaya Gora,RU,2022-09-03 01:12:08,68.5333,146.4167,37.8,63,100,11.86
712,Erzincan,TR,2022-09-03 01:07:13,39.75,39.5,56.5,72,0,1.14
713,Sajanan,TN,2022-09-03 01:12:08,37.0573,9.2426,74.32,44,99,4.18
714,Waingapu,ID,2022-09-03 01:12:08,-9.6567,120.2641,84.31,63,9,12.44
715,Rosetta,EG,2022-09-03 01:12:09,31.4044,30.4164,78.01,72,0,9.55
716,Cradock,ZA,2022-09-03 01:12:09,-32.1642,25.6192,59.31,59,95,3.27
717,Villamontes,BO,2022-09-03 01:12:10,-21.25,-63.5,62.22,42,21,3.36
718,Bama,NG,2022-09-03 01:12:10,11.5221,13.6856,70.93,94,100,12.55
719,Zharkent,KZ,2022-09-03 01:12:10,44.1628,80.0,66.0,25,0,4.0
